,Name,DIY,Buy_Price,Sell_Price,Color_1,Color_2,Style,type,Balance
2018,moccasin boots,No,1120,280,Yellow,Beige,Simple,Shoe,-840
2019,moccasin boots,No,1120,280,Green,Beige,Simple,Shoe,-840
2020,moccasin boots,No,1120,280,Beige,Beige,Simple,Shoe,-840
2021,moccasin boots,No,1120,280,Pink,Beige,Simple,Shoe,-840
2022,moccasin boots,No,1120,280,Black,Beige,Simple,Shoe,-840
2023,moccasin boots,No,1120,280,Light blue,Beige,Simple,Shoe,-840
2024,moccasin boots,No,1120,280,Brown,Beige,Simple,Shoe,-840
2025,moccasins,No,1080,270,Yellow,Brown,Elegant,Shoe,-810
2026,moccasins,No,1080,270,Red,Black,Elegant,Shoe,-810
2027,moccasins,No,1080,270,Light blue,Brown,Elegant,Shoe,-810
2028,moccasins,No,1080,270,White,Black,Elegant,Shoe,-810
2029,moccasins,No,1080,270,Pink,Brown,Elegant,Shoe,-810
2030,moccasins,No,1080,270,Gray,Black,Elegant,Shoe,-810
2031,moccasins,No,1080,270,Black,Black,Elegant,Shoe,-810
2032,Nook Inc. slippers,No,0,2000,White,Green,Simple,Shoe,2000
2033,outdoor sandals,No,630,157,Green,Black,Active,Shoe,-473
2034,outdoor sandals,No,630,157,Red,Black,Active,Shoe,-473
2035,outdoor sandals,No,630,157,Blue,Black,Active,Shoe,-473
2036,outdoor sandals,No,630,157,Purple,Black,Active,Shoe,-473
2037,outdoor sandals,No,630,157,Yellow,Black,Active,Shoe,-473
2038,outdoor sandals,No,630,157,Orange,Black,Active,Shoe,-473
2039,outdoor sandals,No,630,157,White,Black,Active,Shoe,-473
2040,outdoor sandals,No,630,157,Black,Black,Active,Shoe,-473
2041,paw slippers,No,1260,315,Pink,Pink,Cute,Shoe,-945
2042,paw slippers,No,1260,315,Brown,Brown,Cute,Shoe,-945
2043,paw slippers,No,1260,315,White,White,Cute,Shoe,-945
2044,paw slippers,No,1260,315,Light blue,Light blue,Cute,Shoe,-945
2045,paw slippers,No,1260,315,Black,Black,Cute,Shoe,-945
2046,pleather ankle booties,No,1280,320,Brown,Brown,Elegant,Shoe,-960
2047,pleather ankle booties,No,1280,320,Black,Black,Elegant,Shoe,-960
2048,pleather ankle booties,No,1280,320,Green,Green,Elegant,Shoe,-960
2049,pleather ankle booties,No,1280,320,Yellow,Yellow,Elegant,Shoe,-960
2050,pleather sneakers,No,700,175,White,White,Simple,Shoe,-525
2051,pleather sneakers,No,700,175,Black,Black,Simple,Shoe,-525
2052,pleather sneakers,No,700,175,Red,White,Simple,Shoe,-525
2053,pleather sneakers,No,700,175,Green,White,Simple,Shoe,-525
2054,pleather sneakers,No,700,175,Blue,White,Simple,Shoe,-525
2055,pleather sneakers,No,700,175,Yellow,White,Simple,Shoe,-525
2056,pleather sneakers,No,700,175,Light blue,White,Simple,Shoe,-525
2057,pleather sneakers,No,700,175,Orange,White,Simple,Shoe,-525
2058,pom-pom boots,No,1600,400,Pink,White,Cute,Shoe,-1200
2059,pom-pom boots,No,1600,400,Red,White,Cute,Shoe,-1200
2060,pom-pom boots,No,1600,400,Yellow,White,Cute,Shoe,-1200
2061,pom-pom boots,No,1600,400,Purple,White,Cute,Shoe,-1200
2062,pom-pom boots,No,1600,400,Green,White,Cute,Shoe,-1200
2063,pom-pom boots,No,1600,400,Blue,White,Cute,Shoe,-1200
2064,pom-pom boots,No,1600,400,Gray,Black,Cute,Shoe,-1200
2065,power boots,No,3150,787,Red,Gray,Active,Shoe,-2363
2066,power boots,No,3150,787,Blue,Green,Active,Shoe,-2363
2067,power boots,No,3150,787,Green,Purple,Active,Shoe,-2363
2068,power boots,No,3150,787,Black,Red,Active,Shoe,-2363
2069,rain boots,No,490,122,Yellow,Yellow,Simple,Shoe,-368
2070,rain boots,No,490,122,Green,Green,Simple,Shoe,-368
2071,rain boots,No,490,122,Blue,Blue,Simple,Shoe,-368
2072,rain boots,No,490,122,Purple,Purple,Simple,Shoe,-368
2073,rain boots,No,490,122,Pink,Pink,Simple,Shoe,-368
2074,rain boots,No,490,122,Red,Red,Simple,Shoe,-368
2075,rain boots,No,490,122,Beige,Beige,Simple,Shoe,-368
2076,rain boots,No,490,122,Black,Black,Simple,Shoe,-368
2077,recycled boots,Yes,0,40,Brown,Gray,Simple,Shoe,40
2078,restroom slippers,No,350,87,Blue,Blue,Simple,Shoe,-263
2079,restroom slippers,No,350,87,Red,Red,Simple,Shoe,-263
2080,restroom slippers,No,350,87,Green,Green,Simple,Shoe,-263
2081,restroom slippers,No,350,87,Light blue,Light blue,Simple,Shoe,-263
2082,restroom slippers,No,350,87,Pink,Pink,Simple,Shoe,-263
2083,ribbon sandals,No,1300,325,Blue,Beige,Cute,Shoe,-975
2084,ribbon sandals,No,1300,325,White,Beige,Cute,Shoe,-975
2085,ribbon sandals,No,1300,325,Pink,Beige,Cute,Shoe,-975
2086,ribbon sandals,No,1300,325,Yellow,Beige,Cute,Shoe,-975
2087,ribbon sandals,No,1300,325,Green,Beige,Cute,Shoe,-975
2088,ribbon sandals,No,1300,325,Red,Beige,Cute,Shoe,-975
2089,ribbon sandals,No,1300,325,Black,Beige,Cute,Shoe,-975
2090,ribbon sandals,No,1300,325,Gray,Beige,Cute,Shoe,-975
2091,rubber-toe high tops,No,1260,315,Blue,White,Simple,Shoe,-945
2092,rubber-toe high tops,No,1260,315,Green,White,Simple,Shoe,-945
2093,rubber-toe high tops,No,1260,315,Beige,White,Simple,Shoe,-945
2094,rubber-toe high tops,No,1260,315,Pink,White,Simple,Shoe,-945
2095,rubber-toe high tops,No,1260,315,Red,White,Simple,Shoe,-945
2096,rubber-toe high tops,No,1260,315,Orange,White,Simple,Shoe,-945
2097,rubber-toe high tops,No,1260,315,White,White,Simple,Shoe,-945
2098,rubber-toe high tops,No,1260,315,Black,Black,Simple,Shoe,-945
2099,rubber-toe sneakers,No,1080,270,Purple,White,Simple,Shoe,-810
2100,rubber-toe sneakers,No,1080,270,Green,White,Simple,Shoe,-810
2101,rubber-toe sneakers,No,1080,270,Yellow,White,Simple,Shoe,-810
2102,rubber-toe sneakers,No,1080,270,Light blue,White,Simple,Shoe,-810
2103,rubber-toe sneakers,No,1080,270,Red,White,Simple,Shoe,-810
2104,rubber-toe sneakers,No,1080,270,Pink,White,Simple,Shoe,-810
2105,rubber-toe sneakers,No,1080,270,Blue,White,Simple,Shoe,-810
2106,rubber-toe sneakers,No,1080,270,Black,White,Simple,Shoe,-810
2107,samurai greaves,No,4300,1075,Red,Blue,Cool,Shoe,-3225
2108,samurai greaves,No,4300,1075,Black,Blue,Cool,Shoe,-3225
2109,samurai greaves,No,4300,1075,Blue,Blue,Cool,Shoe,-3225
2110,samurai greaves,No,4300,1075,White,Blue,Cool,Shoe,-3225
2111,samurai greaves,No,4300,1075,Orange,Blue,Cool,Shoe,-3225
2112,shiny bow platform shoes,No,2400,600,Pink,Pink,Cute,Shoe,-1800
2113,shiny bow platform shoes,No,2400,600,Black,Black,Cute,Shoe,-1800
2114,shiny bow platform shoes,No,2400,600,Red,Red,Cute,Shoe,-1800
2115,shiny bow platform shoes,No,2400,600,Purple,Purple,Cute,Shoe,-1800
2116,shiny bow platform shoes,No,2400,600,Blue,Blue,Cute,Shoe,-1800
2117,shiny bow platform shoes,No,2400,600,White,White,Cute,Shoe,-1800
2118,shower sandals,No,350,87,Black,White,Active,Shoe,-263
2119,shower sandals,No,350,87,White,Gray,Active,Shoe,-263
2120,shower sandals,No,350,87,Yellow,White,Active,Shoe,-263
2121,shower sandals,No,350,87,Red,White,Active,Shoe,-263
2122,shower sandals,No,350,87,Blue,White,Active,Shoe,-263
2123,ski boots,No,1800,450,White,Blue,Active,Shoe,-1350
2124,ski boots,No,1800,450,Orange,Black,Active,Shoe,-1350
2125,ski boots,No,1800,450,Red,Black,Active,Shoe,-1350
2126,ski boots,No,1800,450,Yellow,Green,Active,Shoe,-1350
2127,ski boots,No,1800,450,Light blue,Yellow,Active,Shoe,-1350
2128,ski boots,No,1800,450,Blue,Pink,Active,Shoe,-1350
2129,sky-egg shoes,Yes,0,800,Green,Green,Active,Shoe,800
2130,slip-on loafers,No,490,122,Yellow,White,Simple,Shoe,-368
2131,slip-on loafers,No,490,122,Red,White,Simple,Shoe,-368
2132,slip-on loafers,No,490,122,Blue,White,Simple,Shoe,-368
2133,slip-on loafers,No,490,122,Green,White,Simple,Shoe,-368
2134,slip-on loafers,No,490,122,Black,White,Simple,Shoe,-368
2135,slip-on loafers,No,490,122,Light blue,White,Simple,Shoe,-368
2136,slip-on loafers,No,490,122,White,White,Simple,Shoe,-368
2137,slip-on loafers,No,490,122,Beige,White,Simple,Shoe,-368
2138,slip-on sandals,No,560,140,Light blue,Light blue,Active,Shoe,-420
2139,slip-on sandals,No,560,140,Yellow,Yellow,Active,Shoe,-420
2140,slip-on sandals,No,560,140,Black,Black,Active,Shoe,-420
2141,slip-on sandals,No,560,140,Pink,Pink,Active,Shoe,-420
2142,slip-on sandals,No,560,140,Blue,Blue,Active,Shoe,-420
2143,slip-on sandals,No,560,140,Red,Red,Active,Shoe,-420
2144,slip-on sandals,No,560,140,Orange,Orange,Active,Shoe,-420
2145,slip-on sandals,No,560,140,Purple,Purple,Active,Shoe,-420
2146,slip-on school shoes,No,350,87,Red,White,Simple,Shoe,-263
2147,slip-on school shoes,No,350,87,Blue,White,Simple,Shoe,-263
2148,slip-on school shoes,No,350,87,Green,White,Simple,Shoe,-263
2149,slip-on school shoes,No,350,87,Yellow,White,Simple,Shoe,-263
2150,slip-on school shoes,No,350,87,Pink,White,Simple,Shoe,-263
2151,slippers,No,350,87,Gray,Gray,Simple,Shoe,-263
2152,slippers,No,350,87,Black,Black,Simple,Shoe,-263
2153,slippers,No,350,87,White,White,Simple,Shoe,-263
2154,slippers,No,350,87,Pink,Pink,Simple,Shoe,-263
2155,slippers,No,350,87,Green,Green,Simple,Shoe,-263
2156,slippers,No,350,87,Light blue,Light blue,Simple,Shoe,-263
2157,slippers,No,350,87,Red,Red,Simple,Shoe,-263
2158,slippers,No,350,87,Yellow,Yellow,Simple,Shoe,-263
2159,space boots,No,4300,1075,White,White,Active,Shoe,-3225
2160,sporty sandals,No,1300,325,Red,Black,Active,Shoe,-975
2161,sporty sandals,No,1300,325,Green,Black,Active,Shoe,-975
2162,sporty sandals,No,1300,325,Blue,Black,Active,Shoe,-975
2163,sporty sandals,No,1300,325,Purple,Black,Active,Shoe,-975
2164,sporty sandals,No,1300,325,Pink,Black,Active,Shoe,-975
2165,sporty sandals,No,1300,325,Beige,Black,Active,Shoe,-975
2166,sporty sandals,No,1300,325,Light blue,Black,Active,Shoe,-975
2167,steel-toed boots,No,2640,660,Brown,Brown,Cool,Shoe,-1980
2168,steel-toed boots,No,2640,660,Beige,Brown,Cool,Shoe,-1980
2169,steel-toed boots,No,2640,660,Green,Brown,Cool,Shoe,-1980
2170,steel-toed boots,No,2640,660,Black,Gray,Cool,Shoe,-1980
2171,steel-toed boots,No,2640,660,Red,Brown,Cool,Shoe,-1980
2172,steel-toed boots,No,2640,660,Gray,Brown,Cool,Shoe,-1980
2173,stone-egg shoes,Yes,0,800,Orange,Brown,Active,Shoe,800
2174,strappy heels,No,1560,390,Red,Red,Gorgeous,Shoe,-1170
2175,strappy heels,No,1560,390,Blue,Blue,Gorgeous,Shoe,-1170
2176,strappy heels,No,1560,390,Orange,Orange,Gorgeous,Shoe,-1170
2177,strappy heels,No,1560,390,Gray,Gray,Gorgeous,Shoe,-1170
2178,strappy heels,No,1560,390,Black,Black,Gorgeous,Shoe,-1170
2179,strappy heels,No,1560,390,Pink,Pink,Gorgeous,Shoe,-1170
2180,strappy heels,No,1560,390,Green,Green,Gorgeous,Shoe,-1170
2181,strappy heels,No,1560,390,Purple,Purple,Gorgeous,Shoe,-1170
2182,traditional flower shoes,No,1800,450,Red,Blue,Elegant,Shoe,-1350
2183,traditional flower shoes,No,1800,450,Pink,White,Elegant,Shoe,-1350
2184,traditional flower shoes,No,1800,450,Blue,Brown,Elegant,Shoe,-1350
2185,traditional flower shoes,No,1800,450,Yellow,Brown,Elegant,Shoe,-1350
2186,traditional flower shoes,No,1800,450,Yellow,Red,Elegant,Shoe,-1350
2187,trekking shoes,No,1500,375,Brown,Red,Active,Shoe,-1125
2188,trekking shoes,No,1500,375,Black,Green,Active,Shoe,-1125
2189,trekking shoes,No,1500,375,Black,Blue,Active,Shoe,-1125
2190,trekking shoes,No,1500,375,Light blue,Purple,Active,Shoe,-1125
2191,trekking shoes,No,1500,375,Yellow,White,Active,Shoe,-1125
2192,trekking shoes,No,1500,375,Purple,Pink,Active,Shoe,-1125
2193,trekking shoes,No,1500,375,White,Green,Active,Shoe,-1125
2194,trekking shoes,No,1500,375,Brown,Beige,Active,Shoe,-1125
2195,velour boots,No,1920,480,Red,Black,Elegant,Shoe,-1440
2196,velour boots,No,1920,480,Gray,Black,Elegant,Shoe,-1440
2197,velour boots,No,1920,480,Brown,Black,Elegant,Shoe,-1440
2198,velour boots,No,1920,480,Blue,Black,Elegant,Shoe,-1440
2199,velour boots,No,1920,480,Yellow,Black,Elegant,Shoe,-1440
2200,vinyl round-toed pumps,No,1500,375,Beige,Beige,Simple,Shoe,-1125
2201,vinyl round-toed pumps,No,1500,375,Light blue,Light blue,Simple,Shoe,-1125
2202,vinyl round-toed pumps,No,1500,375,Brown,Brown,Simple,Shoe,-1125
2203,vinyl round-toed pumps,No,1500,375,Pink,Pink,Simple,Shoe,-1125
2204,vinyl round-toed pumps,No,1500,375,White,White,Simple,Shoe,-1125
2205,vinyl round-toed pumps,No,1500,375,Black,Black,Simple,Shoe,-1125
2206,visual-punk boots,No,2200,550,Black,Black,Cool,Shoe,-1650
2207,walking shoes,No,560,140,Pink,Beige,Simple,Shoe,-420
2208,walking shoes,No,560,140,Beige,Beige,Simple,Shoe,-420
2209,walking shoes,No,560,140,Red,Beige,Simple,Shoe,-420
2210,water sandals,No,1040,260,Pink,Pink,Cute,Shoe,-780
2211,water sandals,No,1040,260,Blue,Blue,Cute,Shoe,-780
2212,water sandals,No,1040,260,Red,Red,Cute,Shoe,-780
2213,water sandals,No,1040,260,Light blue,Light blue,Cute,Shoe,-780
2214,water sandals,No,1040,260,Orange,Orange,Cute,Shoe,-780
2215,water sandals,No,1040,260,Purple,Purple,Cute,Shoe,-780
2216,water sandals,No,1040,260,Green,Green,Cute,Shoe,-780
2217,water sandals,No,1040,260,Yellow,Yellow,Cute,Shoe,-780
2218,water shoes,No,900,225,Pink,Black,Active,Shoe,-675
2219,water shoes,No,900,225,Light blue,Black,Active,Shoe,-675
2220,water shoes,No,900,225,Orange,Black,Active,Shoe,-675
2221,water shoes,No,900,225,Green,Black,Active,Shoe,-675
2222,water shoes,No,900,225,Blue,Black,Active,Shoe,-675
2223,water shoes,No,900,225,Yellow,Black,Active,Shoe,-675
2224,water shoes,No,900,225,Red,Black,Active,Shoe,-675
2225,water shoes,No,900,225,Gray,Black,Active,Shoe,-675
2226,water-egg shoes,Yes,0,800,Light blue,Red,Active,Shoe,800
2227,wedding pumps,No,3000,750,White,White,Elegant,Shoe,-2250
2228,wedding shoes,No,3000,750,White,White,Elegant,Shoe,-2250
2229,wingtip shoes,No,900,225,Black,White,Elegant,Shoe,-675
2230,wingtip shoes,No,900,225,Brown,White,Elegant,Shoe,-675
2231,wingtip shoes,No,900,225,Gray,White,Elegant,Shoe,-675
2232,wingtip shoes,No,900,225,Green,Green,Elegant,Shoe,-675
2233,wingtip shoes,No,900,225,Gray,Gray,Elegant,Shoe,-675
2234,wingtip shoes,No,900,225,Red,Red,Elegant,Shoe,-675
2235,wingtip shoes,No,900,225,Black,Black,Elegant,Shoe,-675
2236,winklepickers,No,910,227,Red,Black,Cool,Shoe,-683
2237,winklepickers,No,910,227,White,Black,Cool,Shoe,-683
2238,winklepickers,No,910,227,Black,Black,Cool,Shoe,-683
2239,winklepickers,No,910,227,Blue,Black,Cool,Shoe,-683
2240,wood-egg shoes,Yes,0,800,Purple,Beige,Active,Shoe,800
2241,wooden clogs,No,1300,325,Yellow,Red,Elegant,Shoe,-975
2242,wooden clogs,No,1300,325,Blue,Pink,Elegant,Shoe,-975
2243,wooden clogs,No,1300,325,Red,Yellow,Elegant,Shoe,-975
2244,wooden clogs,No,1300,325,Green,Red,Elegant,Shoe,-975
2245,wooden clogs,No,1300,325,Brown,Orange,Elegant,Shoe,-975
2246,work boots,No,1920,480,Red,Black,Cool,Shoe,-1440
2247,work boots,No,1920,480,Purple,Black,Cool,Shoe,-1440
2248,work boots,No,1920,480,Pink,Black,Cool,Shoe,-1440
2249,work boots,No,1920,480,Yellow,Black,Cool,Shoe,-1440
2250,work boots,No,1920,480,White,Black,Cool,Shoe,-1440
2251,work boots,No,1920,480,Blue,Black,Cool,Shoe,-1440
2252,work boots,No,1920,480,Green,Black,Cool,Shoe,-1440
2253,work boots,No,1920,480,Gray,Black,Cool,Shoe,-1440
2254,wrestling shoes,No,1080,270,Red,White,Active,Shoe,-810
2255,wrestling shoes,No,1080,270,Blue,White,Active,Shoe,-810
2256,wrestling shoes,No,1080,270,Green,White,Active,Shoe,-810
2257,wrestling shoes,No,1080,270,Pink,White,Active,Shoe,-810
2258,wrestling shoes,No,1080,270,Black,White,Active,Shoe,-810
2259,wrestling shoes,No,1080,270,Yellow,White,Active,Shoe,-810
2260,zap boots,No,2640,660,White,Red,Active,Shoe,-1980
2261,zori,No,4300,1075,Red,Black,Elegant,Shoe,-3225
2262,zori,No,4300,1075,Yellow,Yellow,Elegant,Shoe,-3225
2263,zori,No,4300,1075,Pink,Pink,Elegant,Shoe,-3225
2264,zori,No,4300,1075,Pink,Beige,Elegant,Shoe,-3225
2265,zori,No,4300,1075,Green,Green,Elegant,Shoe,-3225
2266,zori,No,4300,1075,Black,White,Elegant,Shoe,-3225
2267,zori,No,4300,1075,White,Light blue,Elegant,Shoe,-3225
2268,zori,No,4300,1075,Yellow,Red,Elegant,Shoe,-3225
